transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale,payment_method,customer_segment,city
1714,2022-11-23,06:07:00,111,Female,18.0,Clothing,1.0,500.0,245.0,500.0,Cash,VIP,Chennai
193,2022-03-27,10:40:00,55,Male,35.0,Beauty,3.0,500.0,180.0,1500.0,Net Banking,New,Bangalore
577,2022-04-21,11:55:00,45,Male,21.0,Beauty,4.0,500.0,215.0,2000.0,Cash,New,Bangalore
848,2022-01-24,10:46:00,15,Female,63.0,Clothing,3.0,25.0,9.75,75.0,Cash,VIP,Bangalore
945,2022-10-01,10:01:00,120,Male,30.0,Beauty,1.0,25.0,13.25,25.0,UPI,New,Bangalore
1193,2022-05-11,11:31:00,50,Male,35.0,Beauty,3.0,500.0,145.0,1500.0,Cash,New,Hyderabad
1577,2022-09-11,06:22:00,145,Male,21.0,Beauty,4.0,500.0,160.0,2000.0,Debit Card,VIP,Kolkata
1848,2022-12-27,10:16:00,63,Female,63.0,Clothing,3.0,25.0,12.5,75.0,Net Banking,New,Ahmedabad
1945,2022-04-19,09:55:00,33,Male,30.0,Beauty,1.0,25.0,10.75,25.0,Net Banking,VIP,Hyderabad
11,2022-02-27,10:30:00,151,Male,23.0,Clothing,2.0,50.0,23.5,100.0,Credit Card,New,Bangalore
821,2022-11-23,11:27:00,40,Male,49.0,Electronics,1.0,300.0,129.0,300.0,UPI,VIP,Hyderabad
1011,2022-04-01,06:48:00,15,Male,23.0,Clothing,2.0,50.0,19.0,100.0,Net Banking,Regular,Chennai
1821,2022-10-03,07:17:00,42,Male,49.0,Electronics,1.0,300.0,108.0,300.0,Net Banking,New,Mumbai
133,2022-06-23,09:01:00,70,Male,20.0,Electronics,3.0,300.0,87.0,900.0,Net Banking,VIP,Hyderabad
1133,2022-03-05,06:42:00,58,Male,20.0,Electronics,3.0,300.0,159.0,900.0,Net Banking,New,Ahmedabad
16,2022-06-25,10:33:00,82,Male,19.0,Clothing,3.0,500.0,180.0,1500.0,Cash,Regular,Ahmedabad
42,2022-12-08,08:29:00,63,Male,22.0,Clothing,3.0,300.0,147.0,900.0,Cash,Regular,Ahmedabad
292,2022-10-10,06:33:00,111,Male,20.0,Beauty,4.0,300.0,141.0,1200.0,Net Banking,New,Ahmedabad
416,2022-08-21,09:29:00,55,Male,53.0,Electronics,4.0,500.0,245.0,2000.0,Cash,New,Mumbai
584,2022-12-31,10:21:00,106,Female,27.0,Beauty,4.0,50.0,16.5,200.0,Credit Card,New,Chennai
861,2022-09-30,08:57:00,22,Female,41.0,Clothing,3.0,30.0,9.6,90.0,Debit Card,Regular,Kolkata
1016,2022-12-12,07:39:00,52,Male,19.0,Clothing,3.0,500.0,200.0,1500.0,Net Banking,Regular,Chennai
1042,2022-02-11,06:21:00,7,Male,22.0,Clothing,3.0,300.0,150.0,900.0,Net Banking,New,Bangalore
1292,2022-05-15,08:20:00,88,Male,20.0,Beauty,4.0,300.0,90.0,1200.0,Cash,VIP,Hyderabad
1416,2022-12-29,10:47:00,111,Male,53.0,Electronics,4.0,500.0,125.0,2000.0,Credit Card,New,Hyderabad
1584,2022-09-03,11:07:00,62,Female,27.0,Beauty,4.0,50.0,16.5,200.0,UPI,VIP,Chennai
1861,2022-07-04,10:41:00,145,Female,41.0,Clothing,3.0,30.0,10.2,90.0,UPI,VIP,Delhi
256,2022-01-09,08:05:00,3,Male,23.0,Clothing,2.0,500.0,270.0,1000.0,Credit Card,New,Mumbai
1256,2022-11-05,09:58:00,29,Male,23.0,Clothing,2.0,500.0,190.0,1000.0,Net Banking,New,Hyderabad
44,2022-03-03,11:07:00,93,Female,22.0,Clothing,1.0,25.0,11.75,25.0,UPI,VIP,Ahmedabad
257,2022-12-10,08:49:00,130,Male,19.0,Beauty,4.0,500.0,165.0,2000.0,Debit Card,VIP,Hyderabad
1044,2022-02-20,09:08:00,70,Female,22.0,Clothing,1.0,25.0,7.5,25.0,Credit Card,VIP,Delhi
1257,2022-05-10,11:55:00,29,Male,19.0,Beauty,4.0,500.0,255.0,2000.0,Debit Card,New,Chennai
268,2022-04-14,08:26:00,93,Female,28.0,Electronics,1.0,30.0,8.7,30.0,Cash,VIP,Kolkata
287,2022-08-26,11:07:00,88,Male,54.0,Clothing,4.0,25.0,10.0,100.0,Net Banking,New,Kolkata
966,2022-11-07,07:22:00,119,Male,60.0,Electronics,2.0,500.0,190.0,1000.0,Credit Card,VIP,Delhi
1268,2022-06-09,09:33:00,15,Female,28.0,Electronics,1.0,30.0,14.1,30.0,Net Banking,Regular,Mumbai
1287,2022-09-13,08:03:00,120,Male,54.0,Clothing,4.0,25.0,7.0,100.0,UPI,New,Ahmedabad
1966,2022-07-20,09:52:00,74,Male,60.0,Electronics,2.0,500.0,200.0,1000.0,UPI,New,Chennai
70,2022-12-27,10:48:00,147,Female,43.0,Clothing,1.0,300.0,84.0,300.0,Debit Card,Regular,Hyderabad
371,2022-12-18,10:01:00,32,Female,20.0,Beauty,1.0,25.0,13.0,25.0,UPI,VIP,Pune
900,2022-11-10,08:41:00,130,Male,21.0,Clothing,2.0,30.0,15.6,60.0,Credit Card,VIP,Bangalore
1070,2022-07-14,11:12:00,102,Female,43.0,Clothing,1.0,300.0,120.0,300.0,Debit Card,VIP,Ahmedabad
1371,2022-05-06,06:52:00,41,Female,20.0,Beauty,1.0,25.0,13.5,25.0,Credit Card,Regular,Ahmedabad
1900,2022-01-21,06:43:00,65,Male,21.0,Clothing,2.0,30.0,10.8,60.0,UPI,VIP,Ahmedabad
8,2022-12-27,11:19:00,148,Male,30.0,Electronics,4.0,25.0,11.0,100.0,Credit Card,VIP,Delhi
41,2022-10-11,10:36:00,88,Male,34.0,Clothing,2.0,25.0,13.25,50.0,UPI,VIP,Hyderabad
454,2022-03-12,07:20:00,13,Female,46.0,Beauty,1.0,25.0,13.0,25.0,UPI,Regular,Hyderabad
780,2022-07-06,11:30:00,107,Male,52.0,Electronics,2.0,25.0,13.25,50.0,Debit Card,Regular,Ahmedabad
920,2022-08-20,10:25:00,99,Female,28.0,Beauty,3.0,25.0,6.75,75.0,Debit Card,New,Chennai
1008,2022-01-10,08:51:00,116,Male,30.0,Electronics,4.0,25.0,13.0,100.0,Debit Card,New,Bangalore
1041,2022-05-10,07:27:00,74,Male,34.0,Clothing,2.0,25.0,11.0,50.0,Net Banking,New,Kolkata
1454,2022-06-25,11:18:00,22,Female,46.0,Beauty,1.0,25.0,6.75,25.0,Debit Card,New,Ahmedabad
1780,2022-12-11,10:00:00,32,Male,52.0,Electronics,2.0,25.0,10.5,50.0,Cash,VIP,Delhi
1920,2022-10-24,08:33:00,23,Female,28.0,Beauty,3.0,25.0,9.25,75.0,Debit Card,VIP,Pune
396,2022-12-15,07:11:00,29,Female,55.0,Beauty,1.0,30.0,10.8,30.0,Debit Card,Regular,Ahmedabad
1396,2022-06-07,06:23:00,9,Female,55.0,Beauty,1.0,30.0,8.4,30.0,Net Banking,VIP,Ahmedabad
168,2022-04-29,09:20:00,138,Male,53.0,Clothing,1.0,300.0,102.0,300.0,Credit Card,VIP,Bangalore
400,2022-03-08,09:52:00,2,Male,53.0,Clothing,4.0,50.0,24.0,200.0,Cash,VIP,Bangalore
611,2022-07-21,08:13:00,11,Male,51.0,Beauty,3.0,500.0,180.0,1500.0,Credit Card,VIP,Mumbai
800,2022-09-19,07:33:00,111,Male,32.0,Clothing,4.0,300.0,87.0,1200.0,Net Banking,Regular,Chennai
1168,2022-07-10,07:56:00,68,Male,53.0,Clothing,1.0,300.0,150.0,300.0,Net Banking,Regular,Chennai
1400,2022-09-12,11:54:00,115,Male,53.0,Clothing,4.0,50.0,20.0,200.0,UPI,VIP,Ahmedabad
1611,2022-11-17,07:30:00,125,Male,51.0,Beauty,3.0,500.0,180.0,1500.0,Debit Card,Regular,Bangalore
1800,2022-08-21,10:53:00,1,Male,32.0,Clothing,4.0,300.0,111.0,1200.0,Cash,New,Chennai
272,2022-06-10,11:57:00,112,Female,61.0,Electronics,2.0,50.0,27.5,100.0,UPI,New,Bangalore
473,2022-09-25,10:09:00,1,Male,64.0,Beauty,1.0,50.0,14.5,50.0,Debit Card,VIP,Ahmedabad
506,2022-04-29,07:13:00,9,Male,34.0,Beauty,3.0,500.0,200.0,1500.0,Credit Card,VIP,Chennai
766,2022-01-04,08:02:00,128,Male,38.0,Electronics,3.0,300.0,165.0,900.0,Credit Card,Regular,Ahmedabad
1272,2022-04-14,11:59:00,66,Female,61.0,Electronics,2.0,50.0,17.0,100.0,UPI,Regular,Pune
1473,2022-03-19,09:06:00,30,Male,64.0,Beauty,1.0,50.0,13.0,50.0,Cash,New,Chennai
1506,2022-01-09,07:31:00,52,Male,34.0,Beauty,3.0,500.0,245.0,1500.0,Net Banking,VIP,Chennai
1766,2022-11-22,06:08:00,6,Male,38.0,Electronics,3.0,300.0,129.0,900.0,UPI,New,Bangalore
135,2022-04-18,07:22:00,104,Male,20.0,Clothing,2.0,25.0,13.0,50.0,Net Banking,VIP,Kolkata
1135,2022-01-14,08:16:00,124,Male,20.0,Clothing,2.0,25.0,12.5,50.0,Debit Card,VIP,Chennai
2,2022-06-24,10:07:00,104,Female,26.0,Clothing,2.0,500.0,135.0,1000.0,UPI,New,Kolkata
158,2022-01-21,11:38:00,141,Female,44.0,Electronics,2.0,300.0,132.0,600.0,Cash,Regular,Hyderabad
185,2022-06-27,09:48:00,57,Male,24.0,Clothing,1.0,25.0,7.0,25.0,Debit Card,Regular,Kolkata
433,2022-07-29,08:48:00,144,Male,29.0,Beauty,4.0,50.0,20.0,200.0,UPI,New,Delhi
1002,2022-03-02,09:24:00,69,Female,26.0,Clothing,2.0,500.0,270.0,1000.0,Net Banking,New,Chennai
1158,2022-02-24,09:29:00,77,Female,44.0,Electronics,2.0,300.0,138.0,600.0,Cash,Regular,Chennai
1185,2022-10-04,10:28:00,153,Male,24.0,Clothing,1.0,25.0,10.25,25.0,Cash,New,Ahmedabad
1433,2022-01-16,11:41:00,113,Male,29.0,Beauty,4.0,50.0,15.5,200.0,Net Banking,Regular,Pune
152,2022-06-16,11:58:00,120,Male,43.0,Electronics,4.0,500.0,210.0,2000.0,Cash,VIP,Pune
753,2022-07-06,10:07:00,70,Female,32.0,Clothing,1.0,30.0,15.9,30.0,Cash,VIP,Pune
763,2022-04-23,09:43:00,58,Male,34.0,Clothing,2.0,25.0,11.5,50.0,Net Banking,VIP,Hyderabad
932,2022-10-08,08:33:00,120,Female,45.0,Beauty,4.0,25.0,7.75,100.0,UPI,New,Pune
1152,2022-12-26,07:48:00,87,Male,43.0,Electronics,4.0,500.0,170.0,2000.0,UPI,Regular,Bangalore
1753,2022-07-17,07:40:00,28,Female,32.0,Clothing,1.0,30.0,10.5,30.0,Credit Card,New,Ahmedabad
1763,2022-06-30,11:37:00,93,Male,34.0,Clothing,2.0,25.0,13.5,50.0,Credit Card,VIP,Mumbai
1932,2022-11-08,07:07:00,96,Female,45.0,Beauty,4.0,25.0,6.25,100.0,Debit Card,Regular,Ahmedabad
399,2022-12-07,09:25:00,136,Female,64.0,Beauty,2.0,30.0,12.9,60.0,Debit Card,Regular,Mumbai
500,2022-10-14,06:11:00,120,Female,60.0,Beauty,4.0,25.0,11.5,100.0,Cash,VIP,Pune
514,2022-11-04,08:35:00,139,Female,18.0,Electronics,1.0,300.0,96.0,300.0,Net Banking,New,Bangalore
1399,2022-01-28,09:32:00,15,Female,64.0,Beauty,2.0,30.0,16.2,60.0,Net Banking,New,Ahmedabad
1500,2022-04-20,08:36:00,53,Female,60.0,Beauty,4.0,25.0,8.5,100.0,Debit Card,VIP,Pune
1514,2022-07-12,10:55:00,59,Female,18.0,Electronics,1.0,300.0,75.0,300.0,Credit Card,Regular,Delhi
947,2022-07-31,07:09:00,4,Male,50.0,Beauty,1.0,300.0,129.0,300.0,Debit Card,Regular,Kolkata
1947,2022-03-05,06:27:00,134,Male,50.0,Beauty,1.0,300.0,75.0,300.0,Cash,Regular,Ahmedabad
220,2022-05-07,06:44:00,138,Male,64.0,Beauty,1.0,500.0,140.0,500.0,Debit Card,Regular,Delhi
339,2022-08-18,10:27:00,33,Female,22.0,Electronics,2.0,25.0,10.25,50.0,UPI,Regular,Mumbai
785,2022-10-19,06:09:00,88,Female,31.0,Beauty,4.0,50.0,13.0,200.0,Debit Card,VIP,Hyderabad
885,2022-09-17,10:10:00,121,Female,52.0,Clothing,4.0,30.0,14.4,120.0,UPI,Regular,Mumbai
888,2022-12-01,06:03:00,63,Female,52.0,Electronics,4.0,25.0,12.75,100.0,UPI,New,Ahmedabad
1220,2022-06-29,11:16:00,47,Male,64.0,Beauty,1.0,500.0,240.0,500.0,Debit Card,Regular,Delhi
1339,2022-11-10,10:34:00,132,Female,22.0,Electronics,2.0,25.0,7.5,50.0,Cash,Regular,Hyderabad
1785,2022-02-20,11:17:00,144,Female,31.0,Beauty,4.0,50.0,17.0,200.0,Credit Card,VIP,Delhi
1885,2022-11-09,07:32:00,148,Female,52.0,Clothing,4.0,30.0,10.8,120.0,Cash,Regular,Hyderabad
1888,2022-06-14,08:10:00,49,Female,52.0,Electronics,4.0,25.0,12.5,100.0,UPI,New,Ahmedabad
621,2022-04-13,09:55:00,138,Female,40.0,Beauty,2.0,500.0,275.0,1000.0,Cash,Regular,Pune
1621,2022-09-22,10:49:00,2,Female,40.0,Beauty,2.0,500.0,160.0,1000.0,Credit Card,Regular,Hyderabad
52,2022-09-19,09:42:00,55,Female,36.0,Beauty,1.0,300.0,111.0,300.0,UPI,VIP,Mumbai
536,2022-08-20,06:25:00,17,Female,55.0,Beauty,4.0,30.0,8.7,120.0,UPI,New,Kolkata
1052,2022-02-12,06:12:00,94,Female,36.0,Beauty,1.0,300.0,120.0,300.0,UPI,New,Kolkata
1536,2022-05-11,07:23:00,14,Female,55.0,Beauty,4.0,30.0,13.5,120.0,Cash,New,Bangalore
197,2022-04-03,11:57:00,14,Female,42.0,Clothing,4.0,50.0,25.5,200.0,Cash,VIP,Delhi
750,2022-11-13,07:33:00,69,Female,35.0,Clothing,3.0,25.0,8.75,75.0,Cash,VIP,Bangalore
910,2022-08-21,06:29:00,138,Female,20.0,Beauty,3.0,50.0,22.5,150.0,Cash,Regular,Bangalore
917,2022-02-15,11:50:00,120,Female,57.0,Electronics,4.0,50.0,16.5,200.0,Cash,Regular,Pune
1197,2022-08-13,10:07:00,77,Female,42.0,Clothing,4.0,50.0,19.0,200.0,UPI,VIP,Ahmedabad
1750,2022-01-20,10:10:00,138,Female,35.0,Clothing,3.0,25.0,7.25,75.0,UPI,VIP,Chennai
1910,2022-10-09,06:22:00,141,Female,20.0,Beauty,3.0,50.0,18.0,150.0,Net Banking,Regular,Pune
1917,2022-05-02,07:17:00,52,Female,57.0,Electronics,4.0,50.0,24.0,200.0,Credit Card,Regular,Mumbai
198,2022-05-21,11:42:00,30,Female,54.0,Beauty,3.0,300.0,114.0,900.0,Net Banking,New,Hyderabad
444,2022-10-06,07:06:00,51,Female,61.0,Clothing,3.0,30.0,15.9,90.0,Net Banking,New,Ahmedabad
547,2022-11-14,07:36:00,3,Male,63.0,Clothing,4.0,500.0,250.0,2000.0,UPI,Regular,Ahmedabad
705,2022-09-30,07:28:00,37,Male,60.0,Electronics,2.0,25.0,6.25,50.0,Cash,Regular,Ahmedabad
1198,2022-08-07,10:43:00,147,Female,54.0,Beauty,3.0,300.0,159.0,900.0,Cash,Regular,Kolkata
1444,2022-04-29,06:18:00,135,Female,61.0,Clothing,3.0,30.0,14.1,90.0,Net Banking,Regular,Kolkata
1547,2022-08-11,06:39:00,142,Male,63.0,Clothing,4.0,500.0,235.0,2000.0,Credit Card,New,Bangalore
1705,2022-08-14,08:32:00,94,Male,60.0,Electronics,2.0,25.0,8.75,50.0,Credit Card,VIP,Chennai
423,2022-07-18,06:06:00,41,Female,27.0,Clothing,1.0,25.0,11.75,25.0,UPI,VIP,Mumbai
1423,2022-06-15,07:56:00,131,Female,27.0,Clothing,1.0,25.0,11.0,25.0,Cash,VIP,Delhi
248,2022-07-02,07:11:00,5,Male,26.0,Clothing,3.0,300.0,126.0,900.0,Cash,VIP,Chennai
360,2022-09-09,09:04:00,26,Male,42.0,Clothing,4.0,25.0,10.5,100.0,Net Banking,New,Bangalore
377,2022-09-13,08:30:00,141,Female,46.0,Clothing,4.0,50.0,18.0,200.0,Credit Card,VIP,Delhi
1248,2022-09-08,08:20:00,68,Male,26.0,Clothing,3.0,300.0,111.0,900.0,Credit Card,New,Kolkata
1360,2022-06-18,09:31:00,93,Male,42.0,Clothing,4.0,25.0,6.25,100.0,UPI,VIP,Kolkata
1377,2022-03-21,07:52:00,71,Female,46.0,Clothing,4.0,50.0,14.0,200.0,Credit Card,New,Chennai
397,2023-10-26,08:06:00,59,Female,30.0,Beauty,1.0,25.0,10.5,25.0,Net Banking,New,Chennai
623,2023-11-15,10:00:00,39,Male,34.0,Clothing,3.0,50.0,26.0,150.0,Net Banking,VIP,Mumbai
1397,2023-01-01,11:05:00,6,Female,30.0,Beauty,1.0,25.0,11.75,25.0,Cash,Regular,Delhi
1623,2023-03-05,06:14:00,76,Male,34.0,Clothing,3.0,50.0,22.0,150.0,Credit Card,Regular,Ahmedabad
717,2023-11-30,08:15:00,8,Male,57.0,Clothing,1.0,500.0,190.0,500.0,Credit Card,VIP,Delhi
1717,2023-01-12,09:40:00,21,Male,57.0,Clothing,1.0,500.0,175.0,500.0,Credit Card,Regular,Chennai
130,2023-06-19,06:21:00,114,Female,57.0,Clothing,1.0,500.0,125.0,500.0,UPI,Regular,Delhi
658,2023-10-30,07:47:00,93,Male,59.0,Clothing,1.0,25.0,6.5,25.0,Cash,VIP,Pune
1130,2023-02-20,09:03:00,28,Female,57.0,Clothing,1.0,500.0,180.0,500.0,UPI,Regular,Chennai
1658,2023-04-10,06:08:00,148,Male,59.0,Clothing,1.0,25.0,12.25,25.0,UPI,Regular,Mumbai
7,2023-07-06,06:24:00,38,Male,46.0,Clothing,2.0,25.0,13.25,50.0,Debit Card,VIP,Delhi
119,2023-09-01,09:11:00,127,Female,60.0,Clothing,3.0,50.0,27.5,150.0,Debit Card,Regular,Mumbai
278,2023-12-22,11:42:00,71,Female,37.0,Clothing,4.0,25.0,13.5,100.0,Cash,Regular,Kolkata
1007,2023-06-09,10:09:00,15,Male,46.0,Clothing,2.0,25.0,11.5,50.0,Debit Card,Regular,Delhi
1119,2023-11-19,09:36:00,1,Female,60.0,Clothing,3.0,50.0,25.5,150.0,Cash,Regular,Ahmedabad
1278,2023-07-19,06:19:00,28,Female,37.0,Clothing,4.0,25.0,6.75,100.0,Credit Card,New,Delhi
117,2023-08-04,11:38:00,8,Male,19.0,Electronics,2.0,500.0,230.0,1000.0,Debit Card,Regular,Mumbai
1117,2023-09-11,07:48:00,144,Male,19.0,Electronics,2.0,500.0,210.0,1000.0,UPI,Regular,Hyderabad
442,2023-06-30,11:07:00,24,Female,60.0,Clothing,4.0,25.0,13.25,100.0,Debit Card,VIP,Chennai
590,2023-05-04,11:52:00,151,Male,36.0,Clothing,3.0,300.0,135.0,900.0,UPI,VIP,Mumbai
607,2023-05-05,09:33:00,109,Male,54.0,Clothing,3.0,25.0,13.25,75.0,Net Banking,VIP,Kolkata
1442,2023-02-16,11:02:00,96,Female,60.0,Clothing,4.0,25.0,11.25,100.0,Net Banking,VIP,Delhi
1590,2023-08-10,09:39:00,142,Male,36.0,Clothing,3.0,300.0,147.0,900.0,Cash,VIP,Ahmedabad
1607,2023-01-16,10:18:00,53,Male,54.0,Clothing,3.0,25.0,7.75,75.0,Credit Card,Regular,Delhi
436,2023-10-22,11:54:00,21,Female,57.0,Clothing,4.0,30.0,13.5,120.0,Cash,VIP,Bangalore
942,2023-12-01,09:22:00,35,Male,51.0,Clothing,3.0,500.0,160.0,1500.0,Credit Card,Regular,Hyderabad
1436,2023-01-20,11:29:00,1,Female,57.0,Clothing,4.0,30.0,9.9,120.0,Cash,Regular,Chennai
1942,2023-09-16,11:53:00,112,Male,51.0,Clothing,3.0,500.0,265.0,1500.0,UPI,VIP,Delhi
659,2023-06-09,06:08:00,75,Female,39.0,Electronics,1.0,30.0,8.1,30.0,Cash,VIP,Kolkata
941,2023-04-28,09:58:00,39,Female,57.0,Clothing,2.0,25.0,6.5,50.0,Cash,VIP,Pune
1659,2023-07-27,09:29:00,22,Female,39.0,Electronics,1.0,30.0,9.0,30.0,Debit Card,VIP,Kolkata
1941,2023-01-06,06:14:00,48,Female,57.0,Clothing,2.0,25.0,12.0,50.0,UPI,Regular,Kolkata
136,2023-12-26,08:59:00,25,Male,44.0,Electronics,2.0,300.0,141.0,600.0,Net Banking,VIP,Delhi
175,2023-01-25,10:02:00,23,Female,31.0,Electronics,4.0,25.0,12.5,100.0,Credit Card,VIP,Hyderabad
663,2023-08-16,06:32:00,133,Male,23.0,Clothing,4.0,300.0,87.0,1200.0,Credit Card,Regular,Pune
748,2023-03-01,09:35:00,132,Male,25.0,Clothing,3.0,50.0,24.0,150.0,Net Banking,VIP,Kolkata
806,2023-01-22,08:08:00,14,Female,35.0,Beauty,3.0,300.0,165.0,900.0,Cash,VIP,Ahmedabad
1136,2023-07-02,08:41:00,93,Male,44.0,Electronics,2.0,300.0,81.0,600.0,Cash,VIP,Kolkata
1175,2023-06-02,06:38:00,103,Female,31.0,Electronics,4.0,25.0,11.5,100.0,UPI,VIP,Delhi
1663,2023-12-07,07:04:00,33,Male,23.0,Clothing,4.0,300.0,81.0,1200.0,Cash,New,Ahmedabad
1748,2023-03-02,10:24:00,119,Male,25.0,Clothing,3.0,50.0,15.5,150.0,Cash,VIP,Pune
1806,2023-06-14,10:13:00,61,Female,35.0,Beauty,3.0,300.0,102.0,900.0,Debit Card,New,Delhi
38,2023-02-25,11:39:00,147,Male,38.0,Beauty,4.0,50.0,26.0,200.0,UPI,VIP,Chennai
313,2023-12-16,10:03:00,11,Female,55.0,Beauty,3.0,500.0,140.0,1500.0,Debit Card,Regular,Delhi
402,2023-07-12,08:45:00,63,Female,41.0,Clothing,2.0,300.0,135.0,600.0,Cash,Regular,Ahmedabad
459,2023-05-23,07:12:00,122,Male,28.0,Clothing,4.0,300.0,75.0,1200.0,Credit Card,New,Ahmedabad
1038,2023-12-30,09:09:00,11,Male,38.0,Beauty,4.0,50.0,20.5,200.0,UPI,Regular,Delhi
1313,2023-06-04,09:22:00,10,Female,55.0,Beauty,3.0,500.0,170.0,1500.0,Net Banking,New,Kolkata
1402,2023-06-24,06:47:00,110,Female,41.0,Clothing,2.0,300.0,156.0,600.0,Credit Card,VIP,Kolkata
1459,2023-11-10,06:46:00,13,Male,28.0,Clothing,4.0,300.0,144.0,1200.0,UPI,New,Chennai
161,2023-07-01,06:58:00,104,Male,64.0,Beauty,2.0,500.0,195.0,1000.0,Debit Card,New,Chennai
328,2023-10-29,06:56:00,9,Male,39.0,Beauty,2.0,50.0,27.0,100.0,Debit Card,Regular,Ahmedabad
383,2023-03-24,08:53:00,64,Female,46.0,Beauty,3.0,30.0,7.8,90.0,Credit Card,New,Mumbai
973,2023-09-03,08:44:00,51,Male,60.0,Clothing,1.0,50.0,13.0,50.0,Debit Card,Regular,Mumbai
978,2023-07-27,09:58:00,16,Female,53.0,Clothing,3.0,50.0,19.0,150.0,Net Banking,Regular,Bangalore
1161,2023-06-29,11:06:00,30,Male,64.0,Beauty,2.0,500.0,160.0,1000.0,Cash,VIP,Bangalore
1328,2023-12-10,07:49:00,60,Male,39.0,Beauty,2.0,50.0,24.5,100.0,UPI,New,Kolkata
1383,2023-09-06,09:13:00,68,Female,46.0,Beauty,3.0,30.0,14.1,90.0,Credit Card,New,Bangalore
1973,2023-08-19,10:10:00,22,Male,60.0,Clothing,1.0,50.0,21.5,50.0,Net Banking,New,Kolkata
1978,2023-08-31,11:59:00,41,Female,53.0,Clothing,3.0,50.0,15.5,150.0,Cash,Regular,Mumbai
33,2023-12-24,07:40:00,33,Female,50.0,Electronics,2.0,50.0,21.0,100.0,Cash,Regular,Chennai
138,2023-04-27,10:56:00,127,Male,49.0,Clothing,4.0,50.0,26.5,200.0,Cash,VIP,Kolkata
471,2023-03-08,10:21:00,136,Male,32.0,Clothing,3.0,50.0,13.0,150.0,Net Banking,VIP,Bangalore
636,2023-05-09,06:15:00,60,Female,21.0,Beauty,3.0,500.0,230.0,1500.0,Net Banking,VIP,Pune
1033,2023-04-12,06:52:00,32,Female,50.0,Electronics,2.0,50.0,19.0,100.0,UPI,New,Bangalore
1138,2023-10-16,11:59:00,27,Male,49.0,Clothing,4.0,50.0,14.5,200.0,Net Banking,VIP,Kolkata
1471,2023-06-25,10:34:00,30,Male,32.0,Clothing,3.0,50.0,13.0,150.0,Net Banking,Regular,Mumbai
1636,2023-07-22,11:26:00,50,Female,21.0,Beauty,3.0,500.0,150.0,1500.0,Debit Card,VIP,Kolkata
177,2023-03-24,08:40:00,30,Male,45.0,Beauty,2.0,50.0,26.5,100.0,Cash,New,Hyderabad
426,2023-12-13,08:11:00,137,Male,23.0,Electronics,3.0,50.0,12.5,150.0,Debit Card,Regular,Kolkata
1177,2023-02-20,09:19:00,89,Male,45.0,Beauty,2.0,50.0,15.0,100.0,Net Banking,VIP,Delhi
1426,2023-12-12,11:32:00,114,Male,23.0,Electronics,3.0,50.0,25.0,150.0,Cash,VIP,Delhi
76,2023-09-09,07:33:00,70,Female,22.0,Electronics,2.0,50.0,14.5,100.0,UPI,New,Pune
91,2023-04-14,06:31:00,152,Female,55.0,Electronics,1.0,500.0,235.0,500.0,Credit Card,VIP,Delhi
461,2023-07-18,10:33:00,21,Female,18.0,Beauty,2.0,500.0,265.0,1000.0,Net Banking,VIP,Kolkata
764,2023-11-07,08:46:00,47,Female,40.0,Clothing,1.0,25.0,11.25,25.0,Cash,New,Mumbai
1076,2023-07-14,11:09:00,99,Female,22.0,Electronics,2.0,50.0,15.0,100.0,Cash,New,Pune
1091,2023-07-15,08:46:00,139,Female,55.0,Electronics,1.0,500.0,235.0,500.0,Debit Card,VIP,Chennai
1461,2023-05-01,08:43:00,63,Female,18.0,Beauty,2.0,500.0,180.0,1000.0,Debit Card,New,Kolkata
1764,2023-11-02,11:04:00,13,Female,40.0,Clothing,1.0,25.0,11.75,25.0,Credit Card,VIP,Chennai
202,2023-01-25,06:24:00,61,Female,34.0,Clothing,4.0,300.0,120.0,1200.0,Net Banking,Regular,Pune
301,2023-07-30,10:58:00,104,Male,30.0,Clothing,4.0,30.0,9.6,120.0,Net Banking,New,Ahmedabad
703,2023-07-31,09:56:00,140,Male,34.0,Electronics,2.0,50.0,18.5,100.0,Net Banking,New,Mumbai
1202,2023-11-13,06:56:00,89,Female,34.0,Clothing,4.0,300.0,144.0,1200.0,Debit Card,New,Hyderabad
1301,2023-09-24,09:58:00,70,Male,30.0,Clothing,4.0,30.0,10.5,120.0,Debit Card,Regular,Chennai
1703,2023-06-10,08:36:00,2,Male,34.0,Electronics,2.0,50.0,17.0,100.0,Debit Card,VIP,Mumbai
294,2023-10-09,09:24:00,89,Female,23.0,Clothing,3.0,30.0,15.3,90.0,Debit Card,New,Hyderabad
760,2023-06-26,07:59:00,14,Male,27.0,Beauty,1.0,500.0,125.0,500.0,Net Banking,New,Mumbai
1294,2023-01-24,11:24:00,8,Female,23.0,Clothing,3.0,30.0,10.5,90.0,Credit Card,VIP,Delhi
1760,2023-08-23,07:26:00,44,Male,27.0,Beauty,1.0,500.0,230.0,500.0,Credit Card,New,Chennai
575,2023-12-12,10:29:00,14,Male,60.0,Clothing,2.0,50.0,23.0,100.0,Credit Card,VIP,Ahmedabad
1575,2023-07-28,11:54:00,26,Male,60.0,Clothing,2.0,50.0,22.5,100.0,Net Banking,VIP,Kolkata
